#/home1/08302/tg876011/charm-mpi-compare/stencil/stencil-mpi.py 100 24576 24576 weak_scaling_results
Process,Iteration,Iteration Time,Communication Time,Computation Time
0,1,0.495460561,0.368573714,0.126886847
0,2,0.129135593,0.126105701,0.003029892
0,3,0.158297789,0.155280334,0.003017455
0,4,0.025785216,0.022770813,0.003014403
0,5,0.064753917,0.061730133,0.003023784
0,6,0.00329446,0.000271078,0.003023382
0,7,0.003170955,0.00014445,0.003026505
0,8,0.071054607,0.068020637,0.00303397
0,9,0.003092274,7.2483e-05,0.003019791
0,10,0.003094213,7.1538e-05,0.003022675
0,11,0.003356335,0.000298107,0.003058228
0,12,0.003179998,0.000142389,0.003037609
0,13,0.003175283,0.000150648,0.003024635
0,14,0.003149032,0.000138761,0.003010271
0,15,0.003285505,0.000266176,0.003019329
0,16,0.003211309,0.000203179,0.00300813
0,17,0.047953469,0.04472306,0.003230409
0,18,0.004512922,0.001257478,0.003255444
0,19,0.004189977,0.000955941,0.003234036
0,20,0.004527854,0.00130131,0.003226544
0,21,0.004084238,0.000903586,0.003180652
0,22,0.004321908,0.000995569,0.003326339
0,23,0.003960979,0.000532127,0.003428852
0,24,0.005584158,0.002263501,0.003320657
0,25,0.004958187,0.001603499,0.003354688
0,26,0.008514429,0.002764636,0.005749793
0,27,0.004284879,0.000313483,0.003971396
0,28,0.003619334,9.6693e-05,0.003522641
0,29,0.003683785,0.000132152,0.003551633
0,30,0.003515587,0.000176131,0.003339456
0,31,0.003874454,0.000481839,0.003392615
0,32,0.00471939,0.001133536,0.003585854
0,33,0.004199792,0.00056622,0.003633572
0,34,0.007460541,0.00372592,0.003734621
0,35,0.003949792,0.000329437,0.003620355
0,36,0.003670177,0.000135618,0.003534559
0,37,0.005786994,0.001944077,0.003842917
0,38,0.004114335,0.000394871,0.003719464
0,39,0.006835314,0.003076445,0.003758869
0,40,0.003678571,0.000152132,0.003526439
0,41,0.004380234,0.00106569,0.003314544
0,42,0.004153509,0.000786081,0.003367428
0,43,0.004389885,0.000914445,0.00347544
0,44,0.00457636,0.000736086,0.003840274
0,45,0.004250823,0.0003054,0.003945423
0,46,0.004035034,0.000239981,0.003795053
0,47,0.004047045,0.000215914,0.003831131
0,48,0.005256379,0.001626314,0.003630065
0,49,0.003955018,0.000346583,0.003608435
0,50,0.00403537,0.00035555,0.00367982
0,51,0.004232545,0.000517178,0.003715367
0,52,0.003708673,0.000100068,0.003608605
0,53,0.003788091,0.000225802,0.003562289
0,54,0.007286501,0.003342798,0.003943703
0,55,0.00436076,0.000475024,0.003885736
0,56,0.004714415,0.000951001,0.003763414
0,57,0.004143891,0.000520642,0.003623249
0,58,0.004657247,0.000986028,0.003671219
0,59,0.004365022,0.000650749,0.003714273
0,60,0.004114784,0.000372907,0.003741877
0,61,0.004295819,0.000426462,0.003869357
0,62,0.004067877,0.00018316,0.003884717
0,63,0.00401265,0.000254115,0.003758535
0,64,0.004426034,0.00042494,0.004001094
0,65,0.004193699,0.000319136,0.003874563
0,66,0.004102468,0.000150241,0.003952227
0,67,0.004652329,0.000954179,0.00369815
0,68,0.004575782,0.000683233,0.003892549
0,69,0.004400492,0.000625928,0.003774564
0,70,0.004217835,0.000403056,0.003814779
0,71,0.004385238,0.000641291,0.003743947
0,72,0.004415839,0.000532066,0.003883773
0,73,0.004229773,0.000656423,0.00357335
0,74,0.004835198,0.00107642,0.003758778
0,75,0.004965582,0.00122231,0.003743272
0,76,0.004899962,0.001073107,0.003826855
0,77,0.004886919,0.001055252,0.003831667
0,78,0.004917853,0.001015181,0.003902672
0,79,0.004492948,0.000652824,0.003840124
0,80,0.004445798,0.000561334,0.003884464
0,81,0.004594125,0.0007718,0.003822325
0,82,0.004791831,0.000925563,0.003866268
0,83,0.004559085,0.000767241,0.003791844
0,84,0.004740003,0.000903971,0.003836032
0,85,0.004776066,0.001000051,0.003776015
0,86,0.00448623,0.00061807,0.00386816
0,87,0.004836594,0.001015734,0.00382086
0,88,0.004996455,0.001271955,0.0037245
0,89,0.004391326,0.000695271,0.003696055
0,90,0.004860428,0.001200935,0.003659493
0,91,0.004375877,0.000730762,0.003645115
0,92,0.004443317,0.000837867,0.00360545
0,93,0.004667981,0.001098417,0.003569564
0,94,0.004715369,0.001201609,0.00351376
0,95,0.00491555,0.001363431,0.003552119
0,96,0.004648694,0.001122944,0.00352575
0,97,0.004591704,0.001091715,0.003499989
0,98,0.004443412,0.00105846,0.003384952
0,99,0.004922793,0.00143533,0.003487463
0,100,0.004890121,0.001199518,0.003690603
0,101,0.004735787,0.001054825,0.003680962
0,102,0.004642221,0.00078913,0.003853091
0,103,0.004042587,0.000298298,0.003744289
0,104,0.004128033,0.000431167,0.003696866
0,105,0.004097757,0.000489269,0.003608488
0,106,0.004197753,0.000526196,0.003671557
0,107,0.006908396,0.003255552,0.003652844
0,108,0.00614921,0.002652558,0.003496652
0,109,0.004504854,0.001029147,0.003475707
0,110,0.004590047,0.000942092,0.003647955
1,1,0.620255784,0.495820479,0.124435305
1,2,0.159606533,0.156581107,0.003025426
1,3,0.02580707,0.022780675,0.003026395
1,4,0.063262763,0.060228084,0.003034679
1,5,0.004105866,0.001074102,0.003031764
1,6,0.003596823,0.000576885,0.003019938
1,7,0.071181265,0.067350448,0.003830817
1,8,0.003188229,0.000150361,0.003037868
1,9,0.003082343,5.9398e-05,0.003022945
1,10,0.003226962,0.000201278,0.003025684
1,11,0.003203424,0.000167433,0.003035991
1,12,0.003189771,0.000151072,0.003038699
1,13,0.003166021,0.000143266,0.003022755
1,14,0.003289344,0.000272285,0.003017059
1,15,0.003145348,0.000128265,0.003017083
1,16,0.045488596,0.042318175,0.003170421
1,17,0.006259179,0.002969344,0.003289835
1,18,0.004265753,0.00093014,0.003335613
1,19,0.004852423,0.001513772,0.003338651
1,20,0.004261483,0.00093025,0.003331233
1,21,0.003824711,0.000628122,0.003196589
1,22,0.004009815,0.000676133,0.003333682
1,23,0.005174644,0.001812342,0.003362302
1,24,0.004644498,0.001294733,0.003349765
1,25,0.006809155,0.003460804,0.003348351
1,26,0.004046253,0.000631629,0.003414624
1,27,0.005878416,0.002402326,0.00347609
1,28,0.004150326,0.000664963,0.003485363
1,29,0.003629263,0.000116118,0.003513145
1,30,0.004081101,0.000733543,0.003347558
1,31,0.00447777,0.000943897,0.003533873
1,32,0.003902519,0.000266476,0.003636043
1,33,0.006652107,0.002984966,0.003667141
1,34,0.003858045,0.000115854,0.003742191
1,35,0.004619889,0.001004828,0.003615061
1,36,0.005788452,0.002340187,0.003448265
1,37,0.004249389,0.000490076,0.003759313
1,38,0.006756576,0.003174807,0.003581769
1,39,0.003948841,0.000320205,0.003628636
1,40,0.004572603,0.001100824,0.003471779
1,41,0.003581835,0.000311177,0.003270658
1,42,0.004234883,0.000838775,0.003396108
